identifier	upos_dist_DET	upos_dist_ADV	upos_dist_PUNCT	upos_dist_NUM	upos_dist_PRON	upos_dist_ADP	upos_dist_PROPN	upos_dist_ADJ	upos_dist_VERB	upos_dist_NOUN	upos_dist_CCONJ	upos_dist_AUX	xpos_dist_A	xpos_dist_VA	xpos_dist_B	xpos_dist_FB	xpos_dist_PC	xpos_dist_N	xpos_dist_V	xpos_dist_SP	xpos_dist_RD	xpos_dist_E	xpos_dist_CC	xpos_dist_FF	xpos_dist_RI	xpos_dist_FS	xpos_dist_S	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Part	verbs_num_pers_dist_Sing+3	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_form_dist_Fin	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advcl	dep_dist_nmod	dep_dist_obl	dep_dist_aux	dep_dist_conj	dep_dist_cop	dep_dist_advmod	dep_dist_cc	dep_dist_det	dep_dist_root	dep_dist_obj	dep_dist_punct	dep_dist_mark	dep_dist_case	dep_dist_amod	dep_dist_nsubj	subj_pre	subj_post	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_1	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_3	avg_verb_edges
isdt_quest-1598	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_quest-1626	20	0	20	0	0	0	0	20	20	20	0	0	0.2	0	0	0	0	0	0.2	0	0.2	0	0	0	0	0	0.2	100	100	0	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	0	0	0	0	0	0	20	20	0	20	0	0	0	20	100	0	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1687	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_quest-1841	0	0	33.3333333333333	0	16.6666666666667	0	33.3333333333333	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0.166666666666667	0.333333333333333	0	0	0	0.166666666666667	0	0.166666666666667	0	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.66666666666667	3	3	1	0	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	33.3333333333333	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-1846	28.5714285714286	0	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0.142857142857143	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	0	100	0	1	100	7	2.2	4	4	1	0	0	0	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-1947	20	0	20	0	0	20	0	20	0	20	0	0	0.2	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	1	0	0	0	0	0	0	0	0	20	20	0	20	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_quest-1986	28.5714285714286	0	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	28.5714285714286	0	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0.285714285714286	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.4	2	2	2	0	0	0	0	0	0	0	0	28.5714285714286	14.2857142857143	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1988	28.5714285714286	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	28.5714285714286	0	0	0.142857142857143	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	3	3	2	0	14.2857142857143	0	0	0	0	0	0	28.5714285714286	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_quest-1991	12.5	12.5	12.5	0	12.5	12.5	0	0	12.5	12.5	0	0	0	0	0.125	0	0	0	0.125	0	0.125	0.125	0	0	0	0.125	0.125	100	100	0	0	100	0	0	0	0	0	0	1	100	8	2.16666666666667	5	5	2	0	0	12.5	0	0	0	12.5	0	12.5	12.5	12.5	12.5	0	12.5	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-1999	20	0	20	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	2	0	20	0	0	0	0	0	0	20	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_quest-2000	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	0	0	0	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	100	0	100	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	16.6666666666667	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-2034	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	3	3	2	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_quest-2039	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	100	0	0	0	0	1	100	9	1.71428571428571	5	5	2	0	0	22.2222222222222	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-2084	0	0	12.5	0	0	12.5	25	0	0	37.5	0	0	0	0	0	0	0	0	0	0.25	0	0.125	0	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16666666666667	5	5	3	0	12.5	0	0	0	0	0	0	0	12.5	0	12.5	0	12.5	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_quest-2096	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	1	100	6	2.25	4	4	2	0	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-2117	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	44.4444444444444	0	11.1111111111111	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.444444444444444	0	0.111111111111111	0	0	0	0.111111111111111	0	100	0	100	0	100	0	100	0	0	0	0	1	100	9	2.28571428571429	5	5	2	0	0	11.1111111111111	0	0	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	100	0	0	0	0	0	0	0	100	0	0	0	0	100	0	4
isdt_quest-2120	0	0	28.5714285714286	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	28.5714285714286	0	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0	0	0.142857142857143	0	0.142857142857143	0	0.142857142857143	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	0	14.2857142857143	0	0	0	0	0	0	0	14.2857142857143	0	28.5714285714286	0	14.2857142857143	14.2857142857143	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_quest-2127	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_quest-2130	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	28.5714285714286	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0.142857142857143	0.285714285714286	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.4	2	2	3	0	14.2857142857143	0	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
isdt_quest-2143	0	14.2857142857143	28.5714285714286	0	0	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	4	4	2	0	0	0	0	0	0	0	0	0	14.2857142857143	0	28.5714285714286	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_quest-2228	0	0	14.2857142857143	0	14.2857142857143	0	0	0	28.5714285714286	28.5714285714286	14.2857142857143	0	0	0	0	0	0	0	0.285714285714286	0	0	0	0.142857142857143	0	0	0.142857142857143	0.285714285714286	100	100	0	0	100	0	50	0	0	0	0	2	0	3.5	1.6	3	3	3	0	0	0	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	0	0	14.2857142857143	100	0	0	0	0	0	100	1	0	100	100	50	50	0	0	1.5
isdt_test-13	33.3333333333333	0	0	0	0	0	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0.333333333333333	0	0	0	0	0	0.333333333333333	100	100	0	0	100	0	0	0	0	0	0	1	100	3	1.5	2	2	2	0	0	0	0	0	0	0	0	33.3333333333333	33.3333333333333	33.3333333333333	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	100	0	0	0	1
isdt_4_FB-114	0	0	12.5	0	0	0	0	25	12.5	25	12.5	0	0.25	0	0	0	0	0	0.125	0	0	0	0.125	0	0	0.125	0.25	100	100	0	0	100	0	0	0	0	0	0	1	100	8	1.66666666666667	3	3	3	0	0	0	0	12.5	0	0	12.5	0	12.5	0	12.5	12.5	0	25	12.5	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_8_WIT3-7	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	28.5714285714286	0	28.5714285714286	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0.142857142857143	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	2	2	2	0	14.2857142857143	0	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	28.5714285714286	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_9_PS-129	0	12.5	0	0	12.5	0	0	0	37.5	0	0	0	0	0	0.125	0	0.125	0	0.375	0	0	0	0	0	0	0	0	33.3333333333333	100	0	0	100	0	0	0	0	0	0	3	100	2.66666666666667	2.42857142857143	6	6	2	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	66.6666666666667	0	0	0	2.33333333333333
isdt_10_new-101	12.5	0	37.5	0	0	0	0	0	25	12.5	0	12.5	0	0.125	0	0.25	0	0	0.25	0	0	0	0	0	0	0.125	0.125	100	100	0	0	50	0	0	100	100	100	0	2	100	4	2	4	4	3	0	0	0	0	0	0	0	0	12.5	12.5	12.5	37.5	0	0	0	0	0	0	0	0	0	0	100	1	50	50	100	50	50	0	0	1.5
isdt_10_new-124	0	20	20	0	0	0	40	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	100	0	100	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	0	0	0	0	20	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-2	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	0	0	0	0.142857142857143	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	100	100	0	0	100	0	0	0	0	0	0	1	100	7	2.4	5	5	3	0	0	14.2857142857143	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-5	14.2857142857143	0	14.2857142857143	0	0	0	0	0	42.8571428571429	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0.428571428571429	0	0.142857142857143	0	0.142857142857143	0	0	0.142857142857143	0.142857142857143	100	33.3333333333333	66.6666666666667	0	33.3333333333333	66.6666666666667	0	0	0	0	0	3	100	2.33333333333333	1.2	2	2	3	0	0	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	14.2857142857143	100	0	0	0	0	0	100	1	50	50	100	66.6666666666667	33.3333333333333	0	0	1.33333333333333
isdt_isst_tanl-8	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	33.3333333333333	11.1111111111111	0	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0.111111111111111	50	100	0	33.3333333333333	66.6666666666667	0	0	0	0	0	0	3	100	3	1.625	3	3	4	0	0	0	0	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	0	0	50	0	0	0	0	2	33.3333333333333	66.6666666666667	100	33.3333333333333	33.3333333333333	33.3333333333333	0	2.33333333333333
isdt_isst_tanl-11	11.1111111111111	11.1111111111111	11.1111111111111	0	0	11.1111111111111	0	0	22.2222222222222	22.2222222222222	0	11.1111111111111	0	0.111111111111111	0	0	0	0	0.222222222222222	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	100	100	100	0	2	100	4.5	1.71428571428571	3	3	2	0	0	11.1111111111111	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	100	0	0	0	0	100	1	50	50	100	0	0	50	0	2
isdt_isst_tanl-13	25	0	12.5	0	12.5	12.5	12.5	0	12.5	12.5	0	0	0	0	0	0	0	0	0.125	0.125	0.125	0.125	0	0	0	0.125	0.125	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.5	3	3	3	0	12.5	0	0	0	0	0	0	25	12.5	12.5	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-26	0	0	50	16.6666666666667	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0.166666666666667	0	0.333333333333333	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	1	0	0	0	0	0	0	0	0	0	16.6666666666667	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-27	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	42.8571428571429	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0	0	0	0	0.428571428571429	100	100	0	0	100	0	0	0	0	0	0	1	100	7	1.4	2	2	3	0	14.2857142857143	0	0	0	0	0	0	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	100	0	1	1	100	0	0	100	0	0	100	0	0	0	1
isdt_isst_tanl-29	11.1111111111111	11.1111111111111	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	22.2222222222222	0	11.1111111111111	0	0	0.111111111111111	0	0	0	0.222222222222222	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	100	100	100	100	1	100	9	2.28571428571429	6	6	2	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	5
isdt_isst_tanl-38	0	37.5	25	0	12.5	0	0	0	12.5	0	0	12.5	0	0.125	0.25	0	0.125	0	0.125	0	0	0	0	0.125	0	0.125	0	0	0	100	0	0	100	0	100	0	100	100	1	100	8	2.4	4	4	1	0	0	0	12.5	0	0	37.5	0	0	12.5	0	25	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	0	4
isdt_isst_tanl-46	0	0	33.3333333333333	11.1111111111111	0	0	22.2222222222222	11.1111111111111	0	22.2222222222222	0	0	0.111111111111111	0	0	0	0	0.111111111111111	0	0.222222222222222	0	0	0	0.222222222222222	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	6	6	2	0	11.1111111111111	0	0	0	0	0	0	0	11.1111111111111	0	33.3333333333333	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-50	0	14.2857142857143	14.2857142857143	0	28.5714285714286	0	0	0	28.5714285714286	0	0	0	0	0	0.142857142857143	0	0.285714285714286	0	0.285714285714286	0	0	0	0	0	0	0.142857142857143	0	100	50	0	0	100	0	50	0	0	0	0	2	100	3.5	1.6	3	3	2	0	0	0	0	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	50	0	50	0	2.5
isdt_isst_tanl-54	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	100	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_isst_tanl-64	0	16.6666666666667	16.6666666666667	0	0	0	0	33.3333333333333	16.6666666666667	16.6666666666667	0	0	0.333333333333333	0	0.166666666666667	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0.166666666666667	100	100	0	0	100	0	0	0	0	0	0	1	100	6	1.5	2	2	2	0	0	0	0	0	0	16.6666666666667	0	0	16.6666666666667	0	16.6666666666667	0	0	33.3333333333333	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-66	12.5	25	12.5	0	0	0	0	0	12.5	12.5	0	25	0	0.25	0.125	0	0	0	0.125	0	0.125	0	0	0	0	0.125	0.125	0	0	100	0	0	100	0	100	50	50	100	1	100	8	2.66666666666667	5	5	2	0	0	0	0	0	0	25	0	12.5	12.5	0	12.5	0	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	5
isdt_isst_tanl-81	25	0	12.5	0	12.5	0	0	12.5	12.5	25	0	0	0.125	0	0	0	0.125	0	0.125	0	0.25	0	0	0	0	0.125	0.25	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.66666666666667	3	3	2	0	0	0	0	0	0	0	0	25	12.5	12.5	12.5	0	0	12.5	12.5	100	0	50	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_isst_tanl-82	11.1111111111111	0	33.3333333333333	0	0	11.1111111111111	11.1111111111111	11.1111111111111	0	22.2222222222222	0	0	0.111111111111111	0	0	0.222222222222222	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	5	5	3	0	22.2222222222222	0	0	0	0	0	0	11.1111111111111	11.1111111111111	0	33.3333333333333	0	11.1111111111111	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-91	28.5714285714286	0	14.2857142857143	0	0	0	14.2857142857143	0	14.2857142857143	28.5714285714286	0	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0	0	0.142857142857143	0.285714285714286	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.2	2	2	2	0	14.2857142857143	0	0	0	0	0	0	28.5714285714286	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0	14.2857142857143	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-92	0	25	25	0	0	0	0	25	0	25	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	1	0	0	0	0	0	0	25	0	0	25	0	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-97	0	12.5	37.5	0	12.5	0	0	12.5	12.5	12.5	0	0	0.125	0	0	0.125	0.125	0	0.125	0	0	0	0	0	0	0.25	0.125	100	100	0	0	100	0	0	0	0	0	0	1	100	8	1.5	2	2	2	0	0	0	0	0	0	12.5	0	0	12.5	12.5	37.5	0	0	12.5	0	0	0	50	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_isst_tanl-105	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	3	3	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-112	22.2222222222222	0	11.1111111111111	0	0	22.2222222222222	0	11.1111111111111	0	33.3333333333333	0	0	0.111111111111111	0	0	0	0	0	0	0	0.222222222222222	0.222222222222222	0	0	0	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28571428571429	4	4	2	0	11.1111111111111	0	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	33.3333333333333	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-114	20	0	20	0	0	20	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	0	20	0	0	0	0	0	0	20	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-125	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	0	28.5714285714286	0	14.2857142857143	0	14.2857142857143	0.285714285714286	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	100	100	100	1	100	7	1.4	2	2	2	0	0	14.2857142857143	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_isst_tanl-136	0	0	25	0	0	25	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	2	0	25	0	0	0	0	0	0	0	25	0	25	0	25	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-139	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-144	0	20	40	0	20	0	0	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0	0	0.2	0	0.2	0	100	100	0	0	100	0	0	0	0	0	0	1	100	5	1.5	2	2	1	0	0	0	0	0	0	20	0	0	20	0	40	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_isst_tanl-146	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	2	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_isst_tanl-154	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0.166666666666667	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	100	100	100	0	1	100	6	1.5	3	3	2	0	0	0	0	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_isst_tanl-160	0	0	20	0	0	0	0	20	0	20	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	4	4	1	0	0	0	0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
